logid,ts,lat,lng,message,userid,lap,Correct Time
1618,12/05/2023 0:54,-37.79818741,144.9702539,Alert-25 A,gr3.03,4,12/05/2023 10:54
1617,12/05/2023 0:54,-37.80020028,144.9698766,Alert-41 A,gr3.03,4,12/05/2023 10:54
1616,12/05/2023 0:33,-37.79693438,144.9691076,Alert-33 B,gr3.03,1,12/05/2023 10:33
1615,12/05/2023 0:33,-37.79689053,144.9691248,Alert-33 B,gr3.03,1,12/05/2023 10:33
1614,12/05/2023 0:33,-37.79646384,144.9692369,Alert-33 A,gr3.03,1,12/05/2023 10:33
1613,12/05/2023 0:33,-37.79643029,144.9692528,Alert-33 A,gr3.03,1,12/05/2023 10:33
1612,12/05/2023 0:33,-37.79639342,144.9692684,Alert-33 A,gr3.03,1,12/05/2023 10:33
1611,12/05/2023 0:32,-37.7977894,144.9703139,Alert-25 B,gr3.03,1,12/05/2023 10:32
1610,12/05/2023 0:32,-37.79784303,144.9702982,Alert-25 B,gr3.03,1,12/05/2023 10:32
1609,12/05/2023 0:32,-37.79816313,144.9702778,Alert-25 A,gr3.03,1,12/05/2023 10:32
1608,12/05/2023 0:31,-37.79904885,144.9701697,Alert-41 C,gr3.03,1,12/05/2023 10:31
1607,12/05/2023 0:31,-37.79907092,144.9701693,Alert-41 C,gr3.03,1,12/05/2023 10:31
1606,12/05/2023 0:31,-37.79910152,144.970104,Alert-41 C,gr3.03,1,12/05/2023 10:31
1605,12/05/2023 0:31,-37.79959877,144.9700095,Alert-41 B,gr3.03,1,12/05/2023 10:31
1604,12/05/2023 0:31,-37.80020982,144.9698845,Alert-41 A,gr3.03,1,12/05/2023 10:31
1603,12/05/2023 0:28,-37.79687399,144.9691912,Alert-33 B,gr4.02,9,12/05/2023 10:28
1602,12/05/2023 0:28,-37.7968916,144.9691831,Alert-33 B,gr2.01,5,12/05/2023 10:28
1601,12/05/2023 0:28,-37.79641455,144.9692696,Alert-33 A,gr4.02,9,12/05/2023 10:28
1600,12/05/2023 0:28,-37.796433,144.9692661,Alert-33 A,gr2.01,5,12/05/2023 10:28
1599,12/05/2023 0:27,-37.79779205,144.9703855,Alert-25 B,gr4.02,9,12/05/2023 10:27
1598,12/05/2023 0:26,-37.79783575,144.9703786,Alert-25 B,gr4.02,9,12/05/2023 10:26
1597,12/05/2023 0:26,-37.7977842,144.9703243,Alert-25 B,gr2.01,5,12/05/2023 10:26
1596,12/05/2023 0:26,-37.7978358,144.9703182,Alert-25 B,gr2.01,5,12/05/2023 10:26
1595,12/05/2023 0:26,-37.79814536,144.9703293,Alert-25 A,gr4.02,9,12/05/2023 10:26
1594,12/05/2023 0:26,-37.7981182,144.9702845,Alert-25 A,gr2.01,5,12/05/2023 10:26
1593,12/05/2023 0:26,-37.798193,144.9702715,Alert-25 A,gr2.01,5,12/05/2023 10:26
1592,12/05/2023 0:26,-37.7990302,144.9701328,Alert-41 C,gr4.02,9,12/05/2023 10:26
1591,12/05/2023 0:26,-37.7991032,144.9700854,Alert-41 C,gr2.01,5,12/05/2023 10:26
1590,12/05/2023 0:26,-37.79954983,144.9700906,Alert-41 B,gr4.02,9,12/05/2023 10:26
1589,12/05/2023 0:26,-37.79962878,144.970079,Alert-41 B,gr4.02,9,12/05/2023 10:26
1588,12/05/2023 0:26,-37.7995408,144.9700125,Alert-41 B,gr2.01,5,12/05/2023 10:26
1587,12/05/2023 0:26,-37.80018622,144.9699805,Alert-41 A,gr4.02,9,12/05/2023 10:26
1586,12/05/2023 0:26,-37.8001877,144.9699061,Alert-41 A,gr2.01,5,12/05/2023 10:26
1585,12/05/2023 0:21,-37.79692462,144.9691583,Alert-33 B,gr1.03,5,12/05/2023 10:21
1584,12/05/2023 0:21,-37.79688533,144.9691623,Alert-33 B,gr1.03,5,12/05/2023 10:21
1583,12/05/2023 0:21,-37.79644845,144.9692314,Alert-33 A,gr1.03,5,12/05/2023 10:21
1582,12/05/2023 0:21,-37.79640032,144.9692445,Alert-33 A,gr1.03,5,12/05/2023 10:21
1581,12/05/2023 0:20,-37.79780833,144.9703829,Alert-25 B,gr1.03,5,12/05/2023 10:20
1580,12/05/2023 0:20,-37.79818743,144.9703228,Alert-25 A,gr1.03,5,12/05/2023 10:20
1579,12/05/2023 0:20,-37.79907786,144.9701565,Alert-41 C,gr1.03,5,12/05/2023 10:20
1578,12/05/2023 0:19,-37.80019658,144.9699068,Alert-41 A,gr1.03,5,12/05/2023 10:19
1577,12/05/2023 0:18,-37.79692701,144.9691746,Alert-33 B,gr4.02,7,12/05/2023 10:18
1576,12/05/2023 0:18,-37.7968795,144.9691818,Alert-33 B,gr4.02,7,12/05/2023 10:18
1575,12/05/2023 0:18,-37.79644518,144.9692573,Alert-33 A,gr4.02,7,12/05/2023 10:18
1574,12/05/2023 0:17,-37.79778399,144.9703868,Alert-25 B,gr4.02,7,12/05/2023 10:17
1573,12/05/2023 0:17,-37.79783442,144.9703788,Alert-25 B,gr4.02,7,12/05/2023 10:17
1572,12/05/2023 0:17,-37.79814433,144.9703294,Alert-25 A,gr4.02,7,12/05/2023 10:17
1571,12/05/2023 0:17,-37.79907372,144.9701125,Alert-41 C,gr4.02,7,12/05/2023 10:17
1570,12/05/2023 0:17,-37.79956964,144.9700366,Alert-41 B,gr4.02,7,12/05/2023 10:17
1569,12/05/2023 0:17,-37.80018242,144.9699216,Alert-41 A,gr4.02,7,12/05/2023 10:17
1568,12/05/2023 0:13,-37.7968977,144.9691798,Alert-33 B,gr2.01,2,12/05/2023 10:13
1567,12/05/2023 0:13,-37.7964111,144.9692527,Alert-33 A,gr2.01,2,12/05/2023 10:13
1566,12/05/2023 0:12,-37.7978199,144.9703282,Alert-25 B,gr2.01,2,12/05/2023 10:12
1565,12/05/2023 0:12,-37.7981609,144.970282,Alert-25 A,gr2.01,2,12/05/2023 10:12
1564,12/05/2023 0:12,-37.7990782,144.9700943,Alert-41 C,gr2.01,2,12/05/2023 10:12
1563,12/05/2023 0:11,-37.7995776,144.970005,Alert-41 B,gr2.01,2,12/05/2023 10:11
1562,12/05/2023 0:11,-37.8001815,144.96989,Alert-41 A,gr2.01,2,12/05/2023 10:11
1561,12/05/2023 0:08,-37.7969274,144.9691741,Alert-33 B,gr4.02,5,12/05/2023 10:08
1560,12/05/2023 0:08,-37.79687423,144.9691826,Alert-33 B,gr4.02,5,12/05/2023 10:08
1559,12/05/2023 0:08,-37.79644822,144.9692607,Alert-33 A,gr4.02,5,12/05/2023 10:08
1558,12/05/2023 0:07,-37.79779788,144.9703846,Alert-25 B,gr4.02,5,12/05/2023 10:07
1557,12/05/2023 0:07,-37.79814014,144.9703301,Alert-25 A,gr4.02,5,12/05/2023 10:07
1556,12/05/2023 0:07,-37.79904329,144.9701621,Alert-41 C,gr4.02,5,12/05/2023 10:07
1555,12/05/2023 0:07,-37.79956078,144.9700353,Alert-41 B,gr4.02,5,12/05/2023 10:07
1554,12/05/2023 0:07,-37.80020787,144.9699141,Alert-41 A,gr4.02,5,12/05/2023 10:07
1553,12/05/2023 0:07,-37.7964051,144.96924,Alert-33 A,gr2.01,1,12/05/2023 10:07
1552,12/05/2023 0:06,-37.7981788,144.9702878,Alert-25 A,gr2.01,1,12/05/2023 10:06
1551,12/05/2023 0:06,-37.8001814,144.9699058,Alert-41 A,gr2.01,1,12/05/2023 10:06
1550,12/05/2023 0:04,-37.79692247,144.969145,Alert-33 B,gr1.03,3,12/05/2023 10:04
1549,12/05/2023 0:04,-37.79689274,144.9691469,Alert-33 B,gr1.03,3,12/05/2023 10:04
1548,12/05/2023 0:04,-37.79645856,144.9692336,Alert-33 A,gr1.03,3,12/05/2023 10:04
1547,12/05/2023 0:04,-37.79642448,144.969241,Alert-33 A,gr1.03,3,12/05/2023 10:04
1546,12/05/2023 0:04,-37.79639016,144.9692445,Alert-33 A,gr1.03,3,12/05/2023 10:04
1545,12/05/2023 0:04,-37.79691681,144.9691762,Alert-33 B,gr4.02,4,12/05/2023 10:04
1544,12/05/2023 0:03,-37.79645614,144.9692517,Alert-33 A,gr4.02,4,12/05/2023 10:03
1543,12/05/2023 0:03,-37.79639527,144.9692531,Alert-33 A,gr4.02,4,12/05/2023 10:03
1542,12/05/2023 0:03,-37.79783923,144.9703781,Alert-25 B,gr1.03,3,12/05/2023 10:03
1541,12/05/2023 0:03,-37.79779017,144.97035,Alert-25 B,gr4.02,4,12/05/2023 10:03
1540,12/05/2023 0:03,-37.79812966,144.9703317,Alert-25 A,gr1.03,3,12/05/2023 10:03
1539,12/05/2023 0:03,-37.79817297,144.9702916,Alert-25 A,gr4.02,4,12/05/2023 10:03
1538,12/05/2023 0:02,-37.79906716,144.9701104,Alert-41 C,gr1.03,3,12/05/2023 10:02
1537,12/05/2023 0:02,-37.79903719,144.9701235,Alert-41 C,gr4.02,4,12/05/2023 10:02
1536,12/05/2023 0:02,-37.79960045,144.970084,Alert-41 B,gr1.03,3,12/05/2023 10:02
1535,12/05/2023 0:02,-37.79907167,144.9701128,Alert-41 C,gr4.02,4,12/05/2023 10:02
1534,12/05/2023 0:02,-37.79908651,144.9701551,Alert-41 C,gr4.02,4,12/05/2023 10:02
1533,12/05/2023 0:02,-37.79910213,144.9701526,Alert-41 C,gr4.02,4,12/05/2023 10:02
1532,12/05/2023 0:02,-37.80020481,144.9699773,Alert-41 A,gr1.03,3,12/05/2023 10:02
1531,12/05/2023 0:02,-37.79956674,144.9700882,Alert-41 B,gr4.02,4,12/05/2023 10:02
1530,12/05/2023 0:02,-37.8001984,144.9699784,Alert-41 A,gr4.02,4,12/05/2023 10:02
1529,12/05/2023 0:02,-37.7964307,144.9692598,Alert-33 A,gr2.01,1,12/05/2023 10:02
1528,12/05/2023 0:00,-37.7981419,144.9702996,Alert-25 A,gr2.01,1,12/05/2023 10:00
1527,11/05/2023 23:59,-37.8002181,144.9699013,Alert-41 A,gr2.01,1,12/05/2023 9:59
1526,11/05/2023 23:58,-37.79646457,144.9692094,Alert-33 A,gr1.03,2,12/05/2023 9:58
1525,11/05/2023 23:58,-37.79641404,144.9692357,Alert-33 A,gr1.03,2,12/05/2023 9:58
1524,11/05/2023 23:58,-37.79646966,144.9692465,Alert-33 A,gr4.02,3,12/05/2023 9:58
1523,11/05/2023 23:58,-37.79641516,144.9692576,Alert-33 A,gr4.02,3,12/05/2023 9:58
1522,11/05/2023 23:57,-37.79813052,144.9703316,Alert-25 A,gr4.02,3,12/05/2023 9:57
1521,11/05/2023 23:57,-37.79819528,144.9703018,Alert-25 A,gr1.03,2,12/05/2023 9:57
1520,11/05/2023 23:57,-37.80016433,144.9699267,Alert-41 A,gr4.02,3,12/05/2023 9:57
1519,11/05/2023 23:57,-37.80017209,144.9699278,Alert-41 A,gr1.03,2,12/05/2023 9:57
1518,11/05/2023 23:51,-37.79692324,144.9691893,Alert-33 B,gr2.02,2,12/05/2023 9:51
1517,11/05/2023 23:51,-37.79687402,144.9691966,Alert-33 B,gr2.02,2,12/05/2023 9:51
1516,11/05/2023 23:51,-37.79646423,144.9692646,Alert-33 A,gr2.02,2,12/05/2023 9:51
1515,11/05/2023 23:51,-37.79642304,144.9692713,Alert-33 A,gr2.02,2,12/05/2023 9:51
1514,11/05/2023 23:50,-37.79779426,144.9703371,Alert-25 B,gr2.02,2,12/05/2023 9:50
1513,11/05/2023 23:50,-37.79784361,144.9703282,Alert-25 B,gr2.02,2,12/05/2023 9:50
1512,11/05/2023 23:50,-37.79813903,144.970297,Alert-25 A,gr2.02,2,12/05/2023 9:50
1511,11/05/2023 23:50,-37.79819776,144.970287,Alert-25 A,gr2.02,2,12/05/2023 9:50
1510,11/05/2023 23:50,-37.79902805,144.9701199,Alert-41 C,gr2.02,2,12/05/2023 9:50
1509,11/05/2023 23:50,-37.7990646,144.9701124,Alert-41 C,gr2.02,2,12/05/2023 9:50
1508,11/05/2023 23:50,-37.79909164,144.9701077,Alert-41 C,gr2.02,2,12/05/2023 9:50
1507,11/05/2023 23:50,-37.79910286,144.9701079,Alert-41 C,gr2.02,2,12/05/2023 9:50
1506,11/05/2023 23:50,-37.79954447,144.9700372,Alert-41 B,gr2.02,2,12/05/2023 9:50
1505,11/05/2023 23:50,-37.79960992,144.970024,Alert-41 B,gr2.02,2,12/05/2023 9:50
1504,11/05/2023 23:49,-37.80017295,144.969913,Alert-41 A,gr2.02,2,12/05/2023 9:49
1503,11/05/2023 23:47,-37.79749441,144.9704405,BP,gr4.02,1,12/05/2023 9:47
1502,11/05/2023 23:44,-37.79645701,144.969264,Alert-33 A,gr2.02,1,12/05/2023 9:44
1501,11/05/2023 23:44,-37.79641957,144.9692673,Alert-33 A,gr2.02,1,12/05/2023 9:44
1500,11/05/2023 23:43,-37.79813669,144.9702865,Alert-25 A,gr2.02,1,12/05/2023 9:43
1499,11/05/2023 23:42,-37.80017067,144.9699241,Alert-41 A,gr2.02,1,12/05/2023 9:42
1498,11/05/2023 23:42,-37.80023428,144.9699123,Alert-41 A,gr2.02,1,12/05/2023 9:42
1497,11/05/2023 23:29,-37.7978107,144.9703409,Alert-25 B,gr3.02,1,12/05/2023 9:29
1496,11/05/2023 23:29,-37.7981275,144.9702947,Alert-25 A,gr3.02,1,12/05/2023 9:29
1495,11/05/2023 23:29,-37.7981809,144.9702841,Alert-25 A,gr3.02,1,12/05/2023 9:29
1494,11/05/2023 23:28,-37.7990302,144.9701114,Alert-41 C,gr3.02,1,12/05/2023 9:28
1493,11/05/2023 23:28,-37.7990412,144.9701126,Alert-41 C,gr3.02,1,12/05/2023 9:28
1492,11/05/2023 23:28,-37.7990479,144.9701208,Alert-41 C,gr3.02,1,12/05/2023 9:28
1491,11/05/2023 23:28,-37.7990576,144.9701239,Alert-41 C,gr3.02,1,12/05/2023 9:28
1490,11/05/2023 23:28,-37.7990776,144.9701245,Alert-41 C,gr3.02,1,12/05/2023 9:28
1489,11/05/2023 23:28,-37.7991034,144.9701212,Alert-41 C,gr3.02,1,12/05/2023 9:28
1488,11/05/2023 23:28,-37.7995587,144.9700477,Alert-41 B,gr3.02,1,12/05/2023 9:28
1487,11/05/2023 23:28,-37.800204,144.9699184,Alert-41 A,gr3.02,1,12/05/2023 9:28
1486,11/05/2023 23:20,-37.7978008,144.9703315,Alert-25 B,gr3.02,1,12/05/2023 9:20
1485,11/05/2023 23:20,-37.7981602,144.9702812,Alert-25 A,gr3.02,1,12/05/2023 9:20
1484,11/05/2023 23:20,-37.7990353,144.9701218,Alert-41 C,gr3.02,1,12/05/2023 9:20
1483,11/05/2023 23:20,-37.7995897,144.9700325,Alert-41 B,gr3.02,1,12/05/2023 9:20
1482,11/05/2023 23:20,-37.8001815,144.969912,Alert-41 A,gr3.02,1,12/05/2023 9:20
1481,11/05/2023 23:14,-37.7977839,144.9703319,Alert-25 B,gr3.02,1,12/05/2023 9:14
1480,11/05/2023 23:14,-37.7981782,144.9702779,Alert-25 A,gr3.02,1,12/05/2023 9:14
1479,11/05/2023 23:13,-37.7990475,144.9701233,Alert-41 C,gr3.02,1,12/05/2023 9:13
1478,11/05/2023 23:13,-37.7996018,144.9700235,Alert-41 B,gr3.02,1,12/05/2023 9:13
1477,11/05/2023 23:13,-37.8001655,144.9699248,Alert-41 A,gr3.02,1,12/05/2023 9:13
1476,11/05/2023 23:13,-37.8002257,144.9699137,Alert-41 A,gr3.02,1,12/05/2023 9:13
1475,11/05/2023 23:06,-37.7978049,144.9703178,Alert-25 B,gr3.02,1,12/05/2023 9:06
1474,11/05/2023 23:06,-37.7981164,144.9702849,Alert-25 A,gr3.02,1,12/05/2023 9:06
1473,11/05/2023 23:06,-37.7981768,144.970276,Alert-25 A,gr3.02,1,12/05/2023 9:06
1472,11/05/2023 23:06,-37.7990416,144.9701127,Alert-41 C,gr3.02,1,12/05/2023 9:06
1471,11/05/2023 23:06,-37.7990567,144.9701072,Alert-41 C,gr3.02,1,12/05/2023 9:06
1470,11/05/2023 23:06,-37.7990774,144.9701029,Alert-41 C,gr3.02,1,12/05/2023 9:06
1469,11/05/2023 23:06,-37.7991011,144.9701015,Alert-41 C,gr3.02,1,12/05/2023 9:06
1468,11/05/2023 23:06,-37.7995628,144.9700168,Alert-41 B,gr3.02,1,12/05/2023 9:06
1467,11/05/2023 23:05,-37.8001913,144.9699109,Alert-41 A,gr3.02,1,12/05/2023 9:05
1466,11/05/2023 22:58,-37.7977787,144.970327,Alert-25 B,gr3.02,1,12/05/2023 8:58
1465,11/05/2023 22:58,-37.7978371,144.9703138,Alert-25 B,gr3.02,1,12/05/2023 8:58
1464,11/05/2023 22:58,-37.7981395,144.9702785,Alert-25 A,gr3.02,1,12/05/2023 8:58
1463,11/05/2023 22:58,-37.7981817,144.9702706,Alert-25 A,gr3.02,1,12/05/2023 8:58
1462,11/05/2023 22:58,-37.7990312,144.9700988,Alert-41 C,gr3.02,1,12/05/2023 8:58
1461,11/05/2023 22:58,-37.7990416,144.9700932,Alert-41 C,gr3.02,1,12/05/2023 8:58
1460,11/05/2023 22:57,-37.7990573,144.9700797,Alert-41 C,gr3.02,1,12/05/2023 8:57
1459,11/05/2023 22:57,-37.7990738,144.9700754,Alert-41 C,gr3.02,1,12/05/2023 8:57
1458,11/05/2023 22:57,-37.7990832,144.9700757,Alert-41 C,gr3.02,1,12/05/2023 8:57
1457,11/05/2023 22:57,-37.7990748,144.9700813,Alert-41 C,gr3.02,1,12/05/2023 8:57
1456,11/05/2023 22:57,-37.799068,144.9700917,Alert-41 C,gr3.02,1,12/05/2023 8:57
1455,11/05/2023 22:57,-37.7995483,144.9700225,Alert-41 B,gr3.02,1,12/05/2023 8:57
1454,11/05/2023 22:57,-37.7995791,144.9700159,Alert-41 B,gr3.02,1,12/05/2023 8:57
1453,11/05/2023 22:57,-37.7996042,144.9700103,Alert-41 B,gr3.02,1,12/05/2023 8:57
1452,11/05/2023 22:57,-37.8002034,144.9699093,Alert-41 A,gr3.02,1,12/05/2023 8:57
1451,11/05/2023 22:44,-37.7969412,144.9692001,Alert-33 B,gr1.02,5,12/05/2023 8:44
1450,11/05/2023 22:44,-37.7968804,144.9692128,Alert-33 B,gr1.02,5,12/05/2023 8:44
1449,11/05/2023 22:44,-37.796412,144.9692476,Alert-33 A,gr1.02,5,12/05/2023 8:44
1448,11/05/2023 22:43,-37.7977854,144.9703492,Alert-25 B,gr1.02,5,12/05/2023 8:43
1447,11/05/2023 22:43,-37.7978388,144.9703393,Alert-25 B,gr1.02,5,12/05/2023 8:43
1446,11/05/2023 22:43,-37.7981376,144.9702964,Alert-25 A,gr1.02,5,12/05/2023 8:43
1445,11/05/2023 22:42,-37.8002247,144.9699276,Alert-41 A,gr1.02,5,12/05/2023 8:42
1444,11/05/2023 22:36,-37.79690702,144.9691898,Alert-33 B,gr2.03,5,12/05/2023 8:36
1443,11/05/2023 22:36,-37.79645327,144.9692737,Alert-33 A,gr3.01,4,12/05/2023 8:36
1442,11/05/2023 22:36,-37.79640519,144.9692639,Alert-33 A,gr3.01,4,12/05/2023 8:36
1441,11/05/2023 22:36,-37.79647056,144.9692563,Alert-33 A,gr2.03,5,12/05/2023 8:36
1440,11/05/2023 22:36,-37.79642066,144.9692658,Alert-33 A,gr2.03,5,12/05/2023 8:36
1439,11/05/2023 22:35,-37.79777473,144.9703525,Alert-25 B,gr2.03,5,12/05/2023 8:35
1438,11/05/2023 22:35,-37.79816719,144.9702722,Alert-25 A,gr3.01,4,12/05/2023 8:35
1437,11/05/2023 22:35,-37.79817548,144.9702843,Alert-25 A,gr2.03,5,12/05/2023 8:35
1436,11/05/2023 22:35,-37.79903108,144.970134,Alert-41 C,gr2.03,5,12/05/2023 8:35
1435,11/05/2023 22:35,-37.7990756,144.9701237,Alert-41 C,gr2.03,5,12/05/2023 8:35
1434,11/05/2023 22:35,-37.79909957,144.9701153,Alert-41 C,gr2.03,5,12/05/2023 8:35
1433,11/05/2023 22:35,-37.79958919,144.9700852,Alert-41 B,gr2.03,5,12/05/2023 8:35
1432,11/05/2023 22:34,-37.8001795,144.969904,Alert-41 A,gr3.01,4,12/05/2023 8:34
1431,11/05/2023 22:34,-37.80022028,144.9699747,Alert-41 A,gr2.03,5,12/05/2023 8:34
1430,11/05/2023 22:31,-37.79691,144.9691975,Alert-33 B,gr1.02,3,12/05/2023 8:31
1429,11/05/2023 22:31,-37.7964188,144.9692285,Alert-33 A,gr1.02,3,12/05/2023 8:31
1428,11/05/2023 22:30,-37.7978219,144.9703335,Alert-25 B,gr1.02,3,12/05/2023 8:30
1427,11/05/2023 22:30,-37.7981931,144.9702919,Alert-25 A,gr1.02,3,12/05/2023 8:30
1426,11/05/2023 22:30,-37.7990424,144.9701149,Alert-41 C,gr1.02,3,12/05/2023 8:30
1425,11/05/2023 22:30,-37.7995977,144.9700253,Alert-41 B,gr1.02,3,12/05/2023 8:30
1424,11/05/2023 22:30,-37.8001939,144.969911,Alert-41 A,gr1.02,3,12/05/2023 8:30
1423,11/05/2023 22:26,-37.7969437,144.9691878,Alert-33 B,gr1.02,3,12/05/2023 8:26
1422,11/05/2023 22:26,-37.7968905,144.9691927,Alert-33 B,gr1.02,3,12/05/2023 8:26
1421,11/05/2023 22:26,-37.7964238,144.9692829,Alert-33 A,gr1.02,3,12/05/2023 8:26
1420,11/05/2023 22:26,-37.7964396,144.9692354,Alert-33 A,gr1.02,2,12/05/2023 8:26
1419,11/05/2023 22:25,-37.7978489,144.9703534,Alert-25 B,gr1.02,3,12/05/2023 8:25
1418,11/05/2023 22:25,-37.7981322,144.9703144,Alert-25 A,gr1.02,2,12/05/2023 8:25
1417,11/05/2023 22:25,-37.7981754,144.9702972,Alert-25 A,gr1.02,3,12/05/2023 8:25
1416,11/05/2023 22:25,-37.7990561,144.9701279,Alert-41 C,gr1.02,3,12/05/2023 8:25
1415,11/05/2023 22:25,-37.7990854,144.9701333,Alert-41 C,gr1.02,3,12/05/2023 8:25
1414,11/05/2023 22:25,-37.7990947,144.9701313,Alert-41 C,gr1.02,3,12/05/2023 8:25
1413,11/05/2023 22:25,-37.8001888,144.9699228,Alert-41 A,gr1.02,2,12/05/2023 8:25
1412,11/05/2023 22:25,-37.7995491,144.9700432,Alert-41 B,gr1.02,3,12/05/2023 8:25
1411,11/05/2023 22:25,-37.8002068,144.9699244,Alert-41 A,gr1.02,3,12/05/2023 8:25
1410,11/05/2023 22:20,-37.7964583,144.9692656,Alert-33 A,gr1.02,2,12/05/2023 8:20
1409,11/05/2023 22:20,-37.7963939,144.9692729,Alert-33 A,gr1.02,2,12/05/2023 8:20
1408,11/05/2023 22:19,-37.7981186,144.9702939,Alert-25 A,gr1.02,2,12/05/2023 8:19
1407,11/05/2023 22:19,-37.7981867,144.9702886,Alert-25 A,gr1.02,2,12/05/2023 8:19
1406,11/05/2023 22:19,-37.8002155,144.9699314,Alert-41 A,gr1.02,2,12/05/2023 8:19
1405,11/05/2023 22:17,-37.79693258,144.9691714,Alert-33 B,gr2.03,2,12/05/2023 8:17
1404,11/05/2023 22:17,-37.796884,144.9691787,Alert-33 B,gr2.03,2,12/05/2023 8:17
1403,11/05/2023 22:17,-37.79647052,144.9692471,Alert-33 A,gr2.03,2,12/05/2023 8:17
1402,11/05/2023 22:17,-37.79641986,144.969256,Alert-33 A,gr2.03,2,12/05/2023 8:17
1401,11/05/2023 22:16,-37.79782219,144.9703808,Alert-25 B,gr2.03,2,12/05/2023 8:16
1400,11/05/2023 22:16,-37.79813955,144.9703302,Alert-25 A,gr2.03,2,12/05/2023 8:16
1399,11/05/2023 22:16,-37.79688938,144.9691565,Alert-33 B,gr3.01,1,12/05/2023 8:16
1398,11/05/2023 22:16,-37.79909692,144.9701535,Alert-41 C,gr2.03,2,12/05/2023 8:16
1397,11/05/2023 22:16,-37.79645438,144.9692594,Alert-33 A,gr3.01,1,12/05/2023 8:16
1396,11/05/2023 22:16,-37.79640724,144.9692633,Alert-33 A,gr3.01,1,12/05/2023 8:16
1395,11/05/2023 22:16,-37.79957896,144.9700865,Alert-41 B,gr2.03,2,12/05/2023 8:16
1394,11/05/2023 22:15,-37.80015868,144.969912,Alert-41 A,gr2.03,2,12/05/2023 8:15
1393,11/05/2023 22:15,-37.80022908,144.9698964,Alert-41 A,gr2.03,2,12/05/2023 8:15
1392,11/05/2023 22:15,-37.79783587,144.9703128,Alert-25 B,gr3.01,1,12/05/2023 8:15
1391,11/05/2023 22:15,-37.79818782,144.9702683,Alert-25 A,gr3.01,1,12/05/2023 8:15
1390,11/05/2023 22:14,-37.79903925,144.9701138,Alert-41 C,gr3.01,1,12/05/2023 8:14
1389,11/05/2023 22:14,-37.79907862,144.9701117,Alert-41 C,gr3.01,1,12/05/2023 8:14
1388,11/05/2023 22:14,-37.79910025,144.9701075,Alert-41 C,gr3.01,1,12/05/2023 8:14
1387,11/05/2023 22:14,-37.79955448,144.97002,Alert-41 B,gr3.01,1,12/05/2023 8:14
1386,11/05/2023 22:14,-37.79961776,144.9700019,Alert-41 B,gr3.01,1,12/05/2023 8:14
1385,11/05/2023 22:14,-37.8002195,144.9699057,Alert-41 A,gr3.01,1,12/05/2023 8:14
1384,11/05/2023 22:10,-37.79643085,144.9692501,Alert-33 A,gr2.03,1,12/05/2023 8:10
1383,11/05/2023 22:09,-37.79812675,144.9703321,Alert-25 A,gr2.03,1,12/05/2023 8:09
1382,11/05/2023 22:09,-37.80020001,144.9699781,Alert-41 A,gr2.03,1,12/05/2023 8:09
